Date,above_20,above_50,above_200
2025-02-10,39.72457627118644,42.93304994686504,26.902465166130764
2025-02-11,42.58474576271186,45.69606801275239,27.224008574490888
2025-02-12,40.46610169491525,44.739638682252924,27.652733118971064
2025-02-13,47.98728813559322,49.62805526036132,29.474812433011788
2025-02-14,50.21186440677966,51.11583421891604,30.439442658092176
2025-02-17,56.46186440677966,55.095541401273884,32.154340836012864
2025-02-18,58.89830508474576,55.9447983014862,33.440514469453376
2025-02-19,66.10169491525424,59.12951167728237,33.86923901393355
2025-02-20,69.49152542372882,61.3588110403397,34.51232583065381
2025-02-21,72.03389830508475,63.481953290870486,35.69131832797427
2025-02-24,72.77542372881356,65.18046709129511,35.262593783494104
2025-02-25,69.70338983050848,63.16348195329087,34.61950696677385
2025-02-26,72.77542372881356,65.07430997876857,36.655948553054664
2025-02-27,68.75,61.67728237791932,35.69131832797427
2025-02-28,43.43220338983051,46.602972399150744,30.97534833869239
2025-03-04,35.91101694915254,41.71974522292994,30.54662379421222
2025-03-05,47.83068783068783,51.74973488865323,34.19078242229367
2025-03-06,48.99470899470899,52.59809119830329,34.68950749464668
2025-03-07,45.82010582010582,51.007423117709436,34.36830835117773
2025-03-10,45.60846560846561,50.37115588547189,34.1541755888651
2025-03-11,35.76719576719577,43.584305408271476,32.22698072805139
2025-03-12,35.87301587301587,45.65677966101695,32.441113490364025
2025-03-13,32.27513227513227,44.49152542372881,32.76231263383298
2025-03-14,35.23809523809524,45.97457627118644,34.04710920770878
2025-03-17,38.3068783068783,47.03389830508475,34.26124197002141
2025-03-18,39.25925925925926,47.45762711864407,34.04710920770878
2025-03-19,41.7989417989418,49.57627118644068,35.11777301927195
2025-03-20,40.10582010582011,46.92796610169492,34.1541755888651
2025-03-21,37.354497354497354,44.91525423728814,33.40471092077088
2025-03-24,39.682539682539684,45.65677966101695,33.940042826552464
2025-03-25,34.81481481481482,43.00847457627119,32.65524625267666
2025-03-26,35.978835978835974,43.96186440677966,32.22698072805139
2025-03-27,33.65079365079365,40.14830508474576,30.94218415417559
2025-03-28,24.021164021164022,31.991525423728813,27.62312633832976
2025-03-31,12.592592592592592,22.245762711864405,23.126338329764454
2025-04-01,21.904761904761905,29.13135593220339,26.445396145610278
2025-04-02,21.693121693121693,27.11864406779661,25.588865096359743
2025-04-03,19.25925925925926,25.423728813559322,24.51820128479657
2025-04-04,25.185185185185183,29.55508474576271,26.231263383297645
2025-04-07,13.544973544973546,16.41949152542373,20.556745182012847
2025-04-08,17.77777777777778,20.44491525423729,20.985010706638114
2025-04-09,14.708994708994707,17.478813559322035,18.629550321199144
2025-04-10,26.849894291754755,28.072033898305083,25.69593147751606
2025-04-11,33.57972544878564,30.720338983050848,27.51605995717345
2025-04-14,40.9714889123548,33.58050847457627,29.229122055674516
2025-04-15,52.9039070749736,40.36016949152542,32.11991434689507
2025-04-16,51.74234424498416,38.94179894179894,31.69164882226981
2025-04-17,59.450897571277714,43.80952380952381,33.83297644539615
2025-04-18,68.84899683210138,48.46560846560847,36.188436830835116
2025-04-21,72.3336853220697,49.84126984126984,37.58029978586724
2025-04-22,73.7064413938754,51.216931216931215,38.32976445396146
2025-04-23,82.78775079197466,55.87301587301587,40.149892933618844
2025-04-24,82.47096092925025,56.08465608465608,40.364025695931474
2025-04-25,87.11721224920802,60.317460317460316,42.56684491978609
2025-04-28,82.68215417106653,59.36507936507937,41.49732620320856
2025-04-29,86.06124604012672,65.07936507936508,45.775401069518715
2025-04-30,82.15417106652588,63.17460317460317,44.17112299465241
2025-05-02,79.83104540654699,63.17460317460317,44.49197860962567
2025-05-07,78.66948257655754,65.07936507936508,44.06417112299465
2025-05-08,78.35269271383316,67.4074074074074,46.096256684491976
2025-05-09,71.38331573389651,64.65608465608466,44.38502673796791
2025-05-12,74.44561774023232,70.8994708994709,47.32905982905983
2025-05-13,71.48891235480464,71.11111111111111,48.29059829059829
2025-05-14,72.54487856388594,73.54497354497354,51.70940170940172
2025-05-15,67.47624076029567,69.1005291005291,50.74786324786324
2025-05-16,58.81731784582893,64.86772486772486,48.93162393162393
2025-05-19,48.7856388595565,59.470899470899475,46.794871794871796
2025-05-20,50.263991552270326,62.01058201058201,49.14529914529914
2025-05-21,52.37592397043295,64.65608465608466,49.89316239316239
2025-05-22,49.524815205913406,61.48148148148148,47.97008547008547
2025-05-23,50.89757127771911,61.7989417989418,49.14529914529914
2025-05-26,56.177402323125655,66.24338624338625,52.35042735042735
2025-05-27,54.91024287222809,66.06765327695561,52.029914529914535
2025-05-28,59.23970432946146,68.84899683210138,55.11727078891258
2025-05-29,69.27138331573389,73.49524815205913,59.70149253731343
2025-05-30,66.84266103484688,71.70010559662092,60.021321961620465
2025-06-02,64.20274551214361,70.11615628299894,59.594882729211086
2025-06-04,76.55755015839493,76.02956705385428,63.53944562899787
2025-06-05,80.35902851108764,79.83104540654699,65.99147121535182
2025-06-09,85.00527983104541,81.83738120380147,69.29637526652452
2025-06-10,85.21647307286166,82.99894403379092,69.29637526652452
2025-06-11,86.6948257655755,83.9493136219641,70.8955223880597
2025-06-12,87.64519535374869,85.53326293558607,71.10874200426439
2025-06-13,77.40232312565998,79.5142555438226,67.80383795309169
2025-06-16,78.77507919746569,79.93664202745512,68.23027718550107
2025-06-17,76.34635691657867,78.14149947201689,67.80383795309169
2025-06-18,75.29039070749735,77.8247096092925,68.86993603411514
2025-06-19,73.81203801478352,78.4582893347413,69.1160809371672
2025-06-20,76.26582278481013,80.78141499472017,70.71352502662407
2025-06-23,59.81012658227848,74.12882787750792,67.8381256656017
2025-06-24,74.78902953586498,79.83104540654699,71.99148029818956
2025-06-25,74.26160337552743,79.93664202745512,71.77848775292864
2025-06-26,60.44303797468354,76.66314677930306,69.6485623003195
2025-06-27,48.83966244725738,71.70010559662092,67.94462193823216
2025-06-30,50.210970464135016,72.54487856388594,69.54206602768903
2025-07-01,66.24472573839662,77.19112988384371,72.4174653887114
2025-07-02,65.084388185654,77.93030623020063,73.9084132055378
2025-07-03,70.46413502109705,80.78141499472017,75.50585729499467
2025-07-04,55.06329113924051,76.76874340021119,74.33439829605963
2025-07-07,53.270042194092824,75.92397043294613,73.80191693290735
2025-07-08,62.236286919831215,77.71911298838438,74.33439829605963
2025-07-09,70.9915611814346,79.83104540654699,76.46432374866879
2025-07-10,75.52742616033755,82.47096092925025,77.10330138445154
2025-07-11,75.84388185654008,83.21013727560718,77.31629392971246
2025-07-14,77.1097046413502,82.47096092925025,77.10330138445154
2025-07-15,76.16033755274262,81.09820485744457,77.10330138445154
2025-07-16,67.9324894514768,78.03590285110876,74.97337593184238
2025-07-17,67.9324894514768,79.30306230200634,76.35782747603834
2025-07-18,62.34177215189873,78.98627243928195,76.57082002129926
2025-07-21,59.28270042194092,80.14783526927138,76.46432374866879
2025-07-22,46.94092827004219,75.39598732840548,74.86687965921193
2025-07-23,44.40928270042194,74.65681098204857,75.50585729499467
2025-07-24,33.755274261603375,68.10982048574445,73.58892438764644
2025-07-25,31.223628691983123,65.99788806758184,73.72340425531915
2025-07-28,22.046413502109704,52.48152059134108,70.42553191489361
2025-07-29,22.362869198312236,54.69904963041182,70.1063829787234
2025-07-30,24.894514767932492,54.38225976768744,71.59574468085106
2025-07-31,24.261603375527425,53.32629355860612,70.0
2025-08-01,11.286919831223628,26.79324894514768,63.51063829787233
2025-08-04,13.291139240506327,33.016877637130804,65.95744680851064
2025-08-05,18.459915611814345,37.65822784810127,67.5531914893617
2025-08-06,24.47257383966245,40.92827004219409,69.46808510638299
2025-08-07,27.004219409282697,41.561181434599156,68.82978723404256
2025-08-08,29.746835443037973,39.66244725738397,70.63829787234043
2025-08-11,28.902953586497894,37.0253164556962,69.8936170212766
2025-08-12,29.324894514767934,35.0210970464135,69.25531914893617
2025-08-13,30.063291139240505,33.33333333333333,69.14893617021278
2025-08-14,32.278481012658226,33.22784810126582,69.57446808510637
2025-08-18,25.105485232067508,27.953586497890292,65.0
2025-08-19,23.312236286919834,26.476793248945146,63.72340425531915
2025-08-20,19.72573839662447,22.9957805907173,61.06382978723405
2025-08-21,23.523206751054854,24.68354430379747,62.34042553191489
2025-08-22,25.52742616033755,24.68354430379747,63.08510638297873
2025-08-25,31.751054852320674,28.164556962025316,64.8936170212766
2025-08-26,29.746835443037973,26.68776371308017,64.14893617021276
2025-08-27,29.85232067510549,25.105485232067508,63.51063829787233
2025-08-28,35.232067510548525,25.949367088607595,63.191489361702125
2025-08-29,33.614330874604846,25.31645569620253,62.23404255319149
2025-09-01,26.55426765015806,23.10126582278481,59.93623804463337
2025-09-02,28.02950474183351,22.9957805907173,59.93623804463337
2025-09-03,31.822971548998947,23.945147679324894,61.317747077577046
2025-09-04,37.93466807165437,25.738396624472575,62.48671625929861
2025-09-05,43.203371970495255,27.42616033755274,63.23060573857598
2025-09-08,49.84193888303478,30.27426160337553,64.71838469713072
2025-09-09,57.428872497365646,33.54430379746836,65.56854410201913
2025-09-10,65.85879873551106,38.607594936708864,66.84378320935174
2025-09-11,69.23076923076923,40.50632911392405,67.90648246546228
2025-09-12,75.34246575342466,43.67088607594937,68.9691817215728
2025-09-15,72.81348788198103,46.94092827004219,68.43783209351754
2025-09-16,69.33614330874605,43.56540084388186,67.37513283740701
2025-09-17,64.69968387776606,42.29957805907173,66.52497343251859
2025-09-18,69.0200210748156,46.20253164556962,69.1817215727949
2025-09-19,61.74920969441517,43.459915611814345,66.7375132837407
2025-09-22,58.06111696522655,43.037974683544306,65.46227417640807
2025-09-23,50.474183350895686,41.66666666666667,64.61211477151966
2025-09-24,37.93466807165437,36.49789029535865,62.101910828025474
2025-09-25,35.40569020021075,35.86497890295359,61.67728237791932
2025-09-26,22.444678609062173,28.375527426160335,56.90021231422505
2025-09-29,29.50474183350896,33.22784810126582,59.660297239915074
2025-09-30,25.500526870389884,32.594936708860764,59.023354564755834
2025-10-01,24.341412012644888,34.38818565400844,59.660297239915074
2025-10-02,30.453108535300316,38.08016877637131,60.29723991507431
2025-10-10,25.18440463645943,34.177215189873415,57.64331210191082
2025-10-13,24.552160168598526,31.856540084388186,56.475583864118896
2025-10-14,24.446786090621707,29.85232067510549,55.30785562632696
2025-10-15,35.08956796628029,38.607594936708864,59.97876857749469
2025-10-16,40.67439409905163,42.19409282700422,60.44538706256628
2025-10-17,34.66807165437302,36.986301369863014,58.430540827147404
2025-10-20,42.04425711275026,41.51738672286617,60.55143160127253
2025-10-21,44.0463645943098,41.72813487881981,59.490986214209975
2025-10-22,53.10853530031612,48.050579557428875,62.77836691410392
2025-10-23,46.4699683877766,44.25711275026343,61.33474576271186
2025-10-24,49.73656480505795,46.57534246575342,61.652542372881356
2025-10-27,57.63962065331928,51.106427818756586,63.029661016949156
2025-10-28,57.63962065331928,51.633298208640674,63.24152542372882
2025-10-29,51.84404636459431,47.52370916754479,60.80508474576271
2025-10-30,42.781875658587985,42.781875658587985,57.6271186440678
2025-10-31,40.042149631190725,40.67439409905163,57.309322033898304
2025-11-03,35.93256059009484,37.72391991570074,53.813559322033896
2025-11-04,35.368421052631575,38.14541622760801,54.8728813559322
2025-11-05,25.684210526315788,32.1390937829294,51.3771186440678
2025-11-06,34.31578947368421,37.302423603793464,54.02542372881356
2025-11-07,27.789473684210524,31.928345626975762,50.74152542372882
2025-11-10,45.26315789473684,44.67860906217071,55.720338983050844
2025-11-11,43.05263157894737,42.99262381454162,54.44915254237288
2025-11-12,57.263157894736835,52.3709167544784,58.686440677966104
2025-11-13,59.78947368421053,53.42465753424658,59.63983050847458
2025-11-14,50.0,48.577449947312964,56.67372881355932
2025-11-17,48.0,47.73445732349842,56.355932203389834
2025-11-18,31.789473684210527,37.93466807165437,51.80084745762712
2025-11-19,33.78947368421053,37.61854583772392,53.07203389830508
2025-11-20,45.05263157894737,46.15384615384615,56.144067796610166
2025-11-21,37.26315789473684,38.46153846153847,52.7542372881356
2025-11-24,34.21052631578947,37.19704952581665,51.059322033898304
2025-11-25,31.57894736842105,34.035827186512115,49.68220338983051
2025-11-26,47.1578947368421,42.465753424657535,54.23728813559322
2025-11-27,45.68421052631579,41.83350895679663,53.54497354497354
2025-11-28,54.84210526315789,45.8377239199157,56.507936507936506
2025-12-01,53.57894736842105,46.048472075869334,54.920634920634924
2025-12-02,60.631578947368425,51.633298208640674,57.460317460317455
2025-12-03,69.15789473684211,58.377239199157,60.52910052910053
2025-12-04,63.89473684210526,56.05900948366702,59.78835978835979
2025-12-05,69.47368421052632,61.327713382507895,62.116402116402114
2025-12-08,64.84210526315789,60.37934668071654,61.05820105820106
2025-12-09,62.63157894736842,59.852476290832456,60.423280423280424
2025-12-10,58.526315789473685,57.85036880927292,59.36507936507937
2025-12-11,66.42105263157895,60.90621707060063,62.43386243386243
2025-12-12,75.1578947368421,65.75342465753424,64.33862433862434
2025-12-15,71.6842105263158,64.80505795574288,63.597883597883595
2025-12-16,59.578947368421055,57.263157894736835,62.53968253968254
2025-12-17,62.0,60.94736842105263,63.28042328042328
2025-12-18,51.68421052631579,56.21052631578948,62.01058201058201
2025-12-19,57.89473684210527,59.78947368421053,63.28042328042328
2025-12-22,60.10526315789474,60.94736842105263,64.44444444444444
2025-12-23,49.684210526315795,56.736842105263165,62.01058201058201
2025-12-24,47.26315789473684,56.631578947368425,61.7989417989418
2025-12-26,37.26315789473684,52.84210526315789,60.211640211640216
2025-12-29,28.52631578947368,44.21052631578947,55.34391534391534
2025-12-30,25.157894736842106,41.578947368421055,54.920634920634924
2026-01-02,28.210526315789476,38.10526315789474,52.06349206349207
2026-01-05,30.105263157894736,38.94736842105263,52.38095238095239
2026-01-06,31.263157894736842,38.73684210526316,52.80423280423281
2026-01-07,25.263157894736842,34.21052631578947,49.2600422832981
2026-01-08,19.05263157894737,28.315789473684212,45.19535374868005
2026-01-09,22.42105263157895,31.789473684210527,46.356916578669484
2026-01-12,28.631578947368418,36.526315789473685,48.89123548046462
2026-01-13,33.36842105263158,36.73684210526316,48.7856388595565
2026-01-14,38.06519453207151,40.8421052631579,50.05279831045406
2026-01-15,41.85068349106204,41.368421052631575,51.63674762407603
2026-01-16,40.16824395373291,41.89473684210526,51.8479408658923
